DI_Avg,KI_Avg,MK_Avg,HB_Avg,GL_Avg,BH_Avg,HO_Avg,TK_Avg,RB_Avg,I5_Avg,CL_Avg,target
  -8.24274,  -4.17168,   2.49036,  -4.07106,  -3.94177,  -1.21653, -25.96974,   0.59617,  -0.14146,  -7.20522,  -2.33082,   0.00000
  28.30313,   6.95128,  14.79305,  21.35185,  -0.98447,  -0.65929,  19.65937,   2.41937,   2.93271,  -8.10871,  -2.89691,   0.00000
  10.18480, -23.54816,  -9.92163,  33.73296,  -5.27883,  -1.62551,  -8.36974,   1.14184,   4.64191,  -7.93735,   0.68645,   0.00000
   7.43427,  -0.21034,   9.78331,   7.64461,   1.58983,   0.25906,  25.03153,  -0.28980,  -2.49524,   5.57031,  -2.50981,   1.00000
  66.57512,  17.79385,  18.81012,  48.78126,   1.86862,   0.33186, -17.09237,  -2.02060,  -0.84102,   8.26497,  -0.50549,   1.00000
   0.65548,  -4.11386,   1.17887,   4.76934,  -0.14292,   0.14344,  -0.21622,  -7.46260,   7.17568,  -1.62426,  -0.95986,   0.00000
  -5.05686,  22.57295,  14.43665, -27.62980,   3.30958,   0.94946,   1.83953,  -4.68451,  -0.65834,   3.02293,   2.12983,   1.00000
   1.09842,   6.59873,   2.78018,  -5.50032,  -1.67043,  -2.40363,  -3.15682,   0.78384,  10.71051,  -3.93523,   2.94213,   0.00000
  48.96170,  30.52882,   8.58461,  18.43288,   3.94283,   2.54070, -20.94972,   0.57375,   1.88220,   9.40502,  -2.72515,   1.00000
  -4.26069,   5.62590, -10.69441,  -9.88659,   5.83710,   1.77508, -17.16616,   3.34523,  -7.04473,  12.57947,  -4.61851,   1.00000
   6.03874,  -3.51880,   5.25990,   9.55754,  -5.28643,  -0.30810, -17.15900,  -3.60724,   3.71813,  -8.18244,  -1.62293,   0.00000
 -35.56758,  -4.48165,   2.52177, -31.08593,   0.33949,   0.52682,  -1.73675,  -8.25906,   2.07770,  -0.62474,  -3.51233,   0.00000
  18.42663,  23.25039,  13.48335,  -4.82376,   1.88622,   2.36007,   2.84764,   2.08730, -10.24252,   6.92921,  -0.32687,   0.00000
  30.75910,  -5.65701, -15.66121,  36.41611,  -2.07531,   0.41355,   8.74763,   3.72088,   5.92938,   1.30442,   9.63708,   0.00000
 -26.58088,  -4.82633,  -5.57053, -21.75456,  -4.78690,  -3.23211, -15.94422,  -2.40865,   1.68556,  -7.84562,  -1.00754,   1.00000
 -57.36893, -12.64846, -12.88905, -44.72047,  -7.95576,  -2.17906,  -1.56208,   3.74682,  11.47476, -13.96000,   0.86992,   0.00000
 -12.23066, -10.27758,  -5.95553,  -1.95308,  -1.98789,  -1.74953,   7.89089,   9.18110,   2.74428,  -2.14835,   4.25099,   1.00000
  38.89400,   2.28427, -11.94023,  36.60973,  -3.31676,   0.42233, -27.05464,  10.87847,   0.25226,   3.61075,   3.35712,   1.00000
 -51.68698, -22.25166,  -4.61974, -29.43532,   0.50503,  -2.25884,   8.46666,  -2.49287,  -1.88401,  -9.64307,   0.85944,   1.00000
  17.89123,   1.95737,   8.24116,  15.93386,  -0.42671,   0.38714,  16.08463,   0.30428,   2.37900,  -5.30287,   3.06906,   0.00000
   7.17645,   2.84507,   7.35766,   4.33138,   1.38181,   0.45229,  10.38296,  -2.07701,  -4.88505,  -1.91432,  -5.41886,   0.00000
 -45.98251,  -3.65589,   0.43247, -42.32662,   2.39040,   0.06393,   2.62970,  -2.75371,  -3.86200,  -7.29274,  -8.61963,   1.00000
  14.80563,  -6.72399,   4.54162,  21.52962,   3.33435,   0.23346,  11.23512,   0.58031,  -3.99280,   2.91438,  -1.60343,   1.00000
 -42.11220, -16.77304, -15.79074, -25.33916,  -5.05072,  -1.15635,  -3.08691,  -5.93129,   5.66812,  -7.31323,  -4.88460,   0.00000
 -23.93917,  -7.91185,  -0.22000, -16.02732,  -0.17651,   1.08018,  12.11704,   6.81450,  -6.75235,  -3.17872,  -5.83576,   1.00000
   4.91497,  -1.70933,  -1.03710,   6.62430,  -2.26857,   1.34811, -12.91766,  -2.64276,   0.09257,   1.30315,  -2.84696,   0.00000
  13.83701,  14.23759,  -4.54919,  -0.40058,   2.36446,   1.11971, -13.77093,   7.13357,   5.01858,   5.91140,  -0.19913,   1.00000
 -45.74641,  -5.54057,   0.64204, -40.20584,  -7.58001,  -3.36895, -24.41634, -11.47767,   4.99788, -16.08301,  -5.09788,   0.00000
  -6.33734,   0.82489,   5.11114,  -7.16223,   1.33091,   0.55014,  10.11070,  -7.73814,   8.24656,  -1.87019,   1.57442,   1.00000
   2.77095,  25.20024,  24.85040, -22.42930,   0.22788,   0.31387,  23.48219,  -3.47039,   2.35430,  -6.89136,   2.06874,   1.00000
  10.64325,   7.68194,   6.89195,   2.96131,   3.01940,  -0.16993,   8.62758,  10.15163,  -2.53845,   0.20067,   3.18368,   1.00000
 -31.10246,  -9.56390, -15.58584, -21.53857,   3.29738,   0.86956,   2.56238,   2.47191,  -3.40975,   8.44637,  -0.35768,   1.00000
  -2.85523,   6.61221,  13.35779,  -9.46744,   0.64695,   0.22775,  16.14939,  -5.99633,  -1.88868,   0.86384,  -0.54555,   0.00000
  33.02422,   6.55385,   2.17098,  26.47037,   4.31035,   2.92626,  13.52302,   7.99359,   1.98019,   9.97088,   3.72452,   1.00000
   1.93362,  10.42233,  -7.65326,  -8.48871,  -0.82699,   0.06989, -13.65339,  -0.17625,   3.04822,  -0.03466,   6.32914,   0.00000
  14.30554, -13.43782, -11.09736,  27.74335,  -1.72099,  -0.96447,   5.90939,   5.83540,  -3.44636,   1.13230,   2.51892,   0.00000
   7.44743, -10.69930,  -2.45573,  18.14673,   4.36893,   2.32181,  11.81221,   7.78755,  -3.77851,  11.68914,   2.69461,   1.00000
   3.37272,   3.15317,  10.43281,   0.21956,  -3.06843,  -1.82151,   2.37251,  -2.07235,   4.77124,  -4.16651,   5.89561,   0.00000
  28.40933,  11.63805,  -2.69211,  16.77128,   3.68393,   1.04702,   3.66119,   3.86706,   6.52651,   8.33224,   2.31576,   1.00000
  -5.90439,  -5.50887,   0.59584,  -0.39552,  -5.31329,  -2.21120, -14.67493, -11.43887,   3.48125,  -9.09039,  -5.28018,   0.00000
   8.80082,   7.70927,   6.76170,   1.09155,   1.71932,  -0.17375,   8.83225,  -2.10154,  -6.04045,   2.30748,  -2.59631,   1.00000
 -47.94526, -12.68653, -11.68949, -35.25873,  -3.64784,  -2.96521,   5.02013,  -3.10921,   6.68665, -11.20072,  -4.26421,   0.00000
  19.44926,  13.71359,  16.85858,   5.73567,   0.66852,   0.77580,  15.05366,   3.73039,   4.12237,  -3.94028,   1.46240,   0.00000
 -37.66767,  14.75467,   5.74603, -52.42234,   4.03307,  -1.04618,  17.09689,   0.99458,  -0.23058,   0.74862,   4.20798,   1.00000
  -0.82815, -17.65219, -17.72347,  16.82404,  -0.77071,  -0.68738,  -3.59596,   5.35372,  -4.19849,   3.48563,   3.39053,   1.00000
  34.10080,  20.05296,  -0.54724,  14.04784,   4.35859,   2.51828,  16.61000,   5.29920,  -5.35968,   9.97681,   2.80662,   1.00000
  17.12033,   7.28429,   1.76531,   9.83604,  -0.43791,  -2.45297,  11.65080,  -4.94230,  -0.37404,  -2.38439,  -2.44880,   0.00000
  29.12307,  19.77667,   7.18195,   9.34640,  -1.63168,  -0.55886,  21.24266,  12.73807,   2.92585,  -3.81137,  12.19521,   1.00000
  19.44666,  14.18654,  11.40776,   5.26012,   0.27412,   0.79574,  -3.70454,   6.12484,   3.61145,   2.96856,   3.68077,   1.00000
  52.16405,  24.53782,  13.66543,  27.62623,   3.08779,   2.68030, -14.85912,   2.46908,   0.09702,   6.58140,   4.24189,   1.00000
   9.71003,   0.27278,   5.67740,   9.43724,  -1.99882,   0.74836,  -5.19233,  -5.30295,  -5.01306,  -3.39190,  -3.87409,   0.00000
  -7.23015,  -6.09772,  -1.02082,  -1.13244,  -2.60905,  -0.79183,   3.74991,  -9.44592,   1.69228,  -4.41009,  -3.42030,   0.00000
 -13.49057, -17.65864,   4.22180,   4.16807,  -2.97543,  -2.68848, -11.66875,  -4.12587,   3.24934,  -8.33432,  -5.93928,   1.00000
 -18.65571, -14.96147,  -9.98918,  -3.69425,   1.51847,   0.70539,   4.80429,   0.41439,  -4.39204,   6.02262,   1.52204,   0.00000
 -19.81587,   8.64790,  -0.88717, -28.46378,   2.37038,   1.91439,  22.82491,   8.21783,   1.34346,   0.90948,   3.62914,   1.00000
   8.41622, -22.08164,  -9.73713,  30.49787,  -0.57552,  -0.75555, -19.85464,   5.07836,   5.70290,  -4.53554,  -2.69916,   1.00000
 -25.15686,   0.20958,  -1.49577, -25.36644,  -0.72545,   0.62782, -24.48659,  -1.39980,  -3.67986,  -1.17536,  -2.22947,   0.00000
 -54.57801, -12.50805, -20.52949, -42.06996,  -0.67680,  -0.13068,  18.21932,  10.20835,   2.36128,  -2.28220,   3.29135,   0.00000
  15.93628,   1.74604,   0.52015,  14.19024,   1.68401,  -0.50795,  14.11930,  11.08742,  -4.63987,   6.28330,   5.38445,   1.00000
  25.15543,  12.75248,  10.31362,  12.40295,  -1.25684,   1.52313,   6.73663,  -1.79550,   2.84509,  -1.61540,   4.08814,   0.00000
 -28.15359,   5.09560,  -3.24153, -33.24919,  -3.37155,  -1.45245,  11.12940,  -4.95227,  -0.56658,   1.52484,   0.70022,   0.00000
 -21.84320,  11.63965,   1.27357, -33.48285,  -2.74011,  -1.11162,  -3.62780,  -1.22457,   8.32270,  -9.45577,  -1.83003,   1.00000
  57.69884,  36.00092,  19.23600,  21.69793,   2.77010,  -1.04027, -10.67996,   1.21162,  -3.25894,   8.37392,   2.24798,   1.00000
  -5.43152,  -3.32436,  13.64371,  -2.10716,  -1.74023,  -2.57441,   8.26496, -13.67315,  -0.94770,  -3.54750,  -5.32994,   0.00000
  13.02186,   2.25839,   7.06793,  10.76347,  -2.54125,  -0.77789, -14.38176,   2.85833,   1.91547,  -3.66803,  -1.87455,   0.00000
  67.78035,  24.68935,  12.88595,  43.09100,   6.32247,   2.69128,  21.85820,   5.41466,   1.08075,  10.80296,   5.31102,   1.00000
   7.58962,   3.25756,  -5.97137,   4.33205,   2.63786,   1.48890,  -3.23319,  -1.01532,  -6.68325,   9.64207,   1.15177,   1.00000
 -24.63692, -19.76740,  -2.68183,  -4.86951,  -2.85120,  -1.90183,  -8.62722,  -6.35321,  -2.72458,  -6.18558,  -8.04522,   1.00000
 -35.79765, -23.56387,  -9.36069, -12.23378,  -2.95291,  -2.00332, -11.81651,  -6.44751,  -5.09174,  -9.43287,  -4.46274,   0.00000
  12.95986,  -8.31398,  -6.67341,  21.27383,   1.04028,   0.64572, -11.88221,  -2.11067,  -0.73733,  -1.61611,  -1.87613,   1.00000
 -68.87937, -29.62005, -20.68081, -39.25932,  -5.68499,   0.81480,   0.88825,   0.30507,   2.72641,  -9.44520,  -3.05382,   0.00000
   9.92568,   3.05285,  -6.43889,   6.87283,  -0.77950,   2.35904,   1.10116,   2.14129,   9.92292,  -0.08240,   7.98822,   1.00000
  28.90092,  15.36838,   0.33100,  13.53254,   5.19382,   0.20889,  26.01669,  12.41689,  -2.84548,  11.59712,  11.48532,   0.00000
   5.48957,  13.54598,  15.73412,  -8.05642,   1.37720,   0.52149,  -0.15395,   8.12488,   0.62250,  -0.57921,   2.28888,   1.00000
 -10.52827, -10.23760, -10.21184,  -0.29066,  -1.73426,  -0.87080, -28.14607,   3.50930,   0.11756,  -3.92708,  -2.49691,   0.00000
 -21.71348,  -5.72766,   1.37232, -15.98582,  -1.59743,  -1.78208,  -2.55369,  -9.23888,   5.94139,  -4.64342,  -4.64429,   0.00000
 -10.31798, -17.29682, -13.61763,   6.97884,   2.90913,   2.26040, -12.78895,   0.93932,  -4.70740,   4.68650,  -0.56874,   1.00000
  43.27736,  22.91181,  18.35783,  20.36554,   4.00662,   2.55238,  -6.22391,  -6.62959,   5.96595,   5.80739,   1.88914,   1.00000
  -5.99923,  16.34043,   0.92968, -22.33966,   2.77689,  -1.61468,  24.78171,  14.21714,  -1.13353,   3.40439,   8.95473,   1.00000
 -18.84655, -28.00933, -10.94433,   9.16279,  -3.33865,   0.00308, -28.09429,  -7.49939,   1.85914,  -7.94461,  -5.69584,   0.00000
  36.22756,  11.49910,  -1.03948,  24.72847,   5.94545,   4.36015,  -1.90091,   7.97888,  -6.86842,  13.89791,   9.33132,   1.00000
  44.67805,   7.67956,   2.50344,  36.99849,   3.54989,  -0.75528,  -5.92274,  -4.10193,  -4.90579,   9.04025,   2.02711,   1.00000
 -25.22576,  -7.80706,  -0.00461, -17.41871,  -1.32021,  -1.00485,  -5.38844,  -0.09675,   2.52527,  -3.33434,  -2.80651,   0.00000
 -17.06007,   7.04217,  12.73061, -24.10224,  -0.88405,  -1.86766,  12.83857,  -1.50443,  -3.98503,   1.40219,   1.02086,   1.00000
  10.39871,  25.55469,   3.50479, -15.15598,  -0.69828,   0.64888,   2.59778,  -4.05018,   4.20780,   0.56938,  -1.63973,   1.00000
  42.90113,   9.53979,  13.12211,  33.36134,   1.75226,   3.03251,   7.91224,  -3.17547,   1.09444,   4.85169,  -4.39756,   1.00000
  13.76462,  22.23135,   1.67572,  -8.46673,   0.76607,  -0.16817, -19.15890,   8.09020,  -3.13937,   5.75233,  -5.27063,   0.00000
   6.76028,  15.43586,  -2.90953,  -8.67558,   7.50308,   3.93330,  26.36825,   3.71528,  -0.64643,  10.52188,   1.05041,   1.00000
 -50.99051, -20.68681, -19.84525, -30.30370,  -3.34394,   1.86072,   6.87669,   1.48099,   3.39281,  -5.16800,  -1.41992,   0.00000
   1.85174,  13.96285,   0.19923, -12.11111,  -3.36525,  -1.29647,  24.41037,  11.45180,   5.79877,  -1.61002,   5.52139,   1.00000
  37.90469,  -9.59395,  -8.31632,  47.49864,  -1.00229,  -0.60216, -10.38382,   5.92164,  -0.70975,   1.26688,   0.87898,   0.00000
   2.49017,  -7.41268,  -9.45291,   9.90285,  -1.74165,  -1.20534,  11.34232,  -5.88168,  -7.74544,   2.82068,   0.51962,   0.00000
 -29.84773, -18.85509,   3.25823, -10.99264,  -2.46289,  -1.84229,  -2.02007, -12.27756,   1.41923,  -7.45562, -15.38420,   1.00000
  30.26975,   1.09364,  10.19575,  29.17611,  -3.86773,  -0.65570,   7.31524,   6.21410,  -0.52910,  -4.31035,   1.28600,   0.00000
  38.68590,  24.63592,  11.45466,  14.04999,   3.35840,   0.89929,   5.23449,  11.51421,  -0.11967,   4.53395,   3.76532,   1.00000
  37.93397,  15.96534,  17.54362,  21.96863,   5.60534,   0.82433,  -8.57617,  -3.52480,   0.74973,   4.05614,  -0.41308,   0.00000
  40.01814,  18.45253,   6.73816,  21.56561,   2.20004,   1.66440,  26.54976,  11.02502,  -3.29841,   7.83914,  12.40490,   1.00000
 -18.66576, -21.29240,   3.30847,   2.62663,   0.03162,  -1.00058,   5.83117,  -4.83697,  -2.66348,  -3.45640,   2.08221,   0.00000
   9.15036,   7.58899,   2.97336,   1.56137,  -1.35024,  -2.07494, -14.44717,  -2.78372,   9.09829,  -3.42129,   2.56812,   1.00000
 -23.02785, -16.88111,  -7.89231,  -6.14674,  -3.78285,  -0.66101,  19.48158,  -0.70025,   2.68685,  -6.22268,   4.32101,   0.00000
 -11.28800,  32.87073,  11.05917, -44.15873,   6.03556,   1.43856,  -4.30369,  -1.45913,   0.46633,   6.30752,   4.47162,   1.00000
   0.64789,   2.92636,   4.93680,  -2.27847,   0.84222,  -0.25298, -42.59259,   6.06353,  -2.03366,  -2.67305,  -2.16605,   0.00000
  29.19798,  16.05150,   1.85547,  13.14648,  -0.95006,  -0.74300,   1.94948,   5.60284,  -3.95077,   7.83612,   5.04107,   1.00000
 -29.53858, -10.19111, -12.27126, -19.34748,   2.66763,   3.05886, -19.61591, -10.85466,  -5.01311,   8.63157,   0.78941,   1.00000
  23.34300,   6.30858,  -9.91526,  17.03442,   1.99102,   1.48399, -12.38621,   7.73630,   2.37471,   7.21448,   2.10104,   1.00000
  -7.74028,  16.79518,  -6.77525, -24.53546,  -1.44616,  -1.46090,  16.66584,   5.90746,   9.28970,   1.78867,   6.53473,   1.00000
  -2.49007,   1.37703,  -9.81203,  -3.86710,  -2.34369,   1.16423,   3.27819,   5.59969,   9.20132,   2.13765,   7.89832,   0.00000
  -2.02199,  20.03367,   4.23157, -22.05565,  -0.85090,  -0.10463,  -8.00324,  -7.26003,   4.83100,  -3.03158,  -0.12319,   0.00000
  23.76287, -14.82384, -18.33823,  38.58671,   0.31217,   1.98640,   6.41352,   2.03242,  -0.53137,   4.60436,   2.74377,   1.00000
  -3.86757, -21.43571,  -2.94586,  17.56814,  -1.67499,   0.23588, -24.77871,  -6.89847,  -2.89008,  -6.87328,  -7.08724,   0.00000
 -19.51371, -16.12628,  -2.64499,  -3.38743,  -4.97860,  -2.14968,  21.30410,  -2.44617,  10.09154,  -7.03536,  -6.28179,   0.00000
 -26.16602,  -7.93994,  -5.99047, -18.22609,   0.89768,   1.21284,  -5.81895, -14.53086,  -2.40199,   5.24901,  -6.57772,   1.00000
 -20.67097,  -6.05509,  -7.21035, -14.61588,   2.12328,   0.87054,  -7.60661,  -0.33856, -10.71587,  -0.99623,  -3.00243,   1.00000
  11.33582,  10.44015,  13.34136,   0.89568,  -3.71786,  -1.58507,   4.11244,  -0.34278,   0.80564,  -0.85743,   8.93905,   0.00000
  11.33846,  -6.85066,  -7.15363,  18.18912,   1.73729,   1.77297,  -6.34089,   0.52384,  -5.52288,  -0.68327,   0.07440,   1.00000
 -29.15906,   3.44600,   9.57032, -32.60506,   0.96852,   1.85637, -16.21253,  -4.39252,   6.14258,  -3.68577,  -1.30959,   1.00000
  23.01780,  10.52952,   5.69283,  12.48828,   0.24382,   1.45804,   4.90129,  -2.13665,   0.28619,   5.47979,   2.04740,   0.00000
 -15.94931,  -8.92037,  -6.66043,  -7.02894,  -5.17673,  -3.07406, -14.09234,   2.00697,  -3.69620,  -4.47828,  -1.11288,   0.00000
  65.33925,  23.47058,  15.71130,  41.86867,   8.09798,   3.42096,   5.94408,   4.05742, -10.41336,  13.02168,   4.09673,   1.00000
   7.33986,  28.50379,  14.88473, -21.16393,   1.47922,  -1.00162,  -4.83997,  -1.10725,   5.90146,  -1.38140,   3.04692,   1.00000
  11.75125,  23.78446,   6.99617, -12.03321,   0.65948,  -1.90566,   2.93421,  11.29744,   7.16870,   4.73557,   8.09670,   1.00000
 -34.22361,  -7.08749,  -2.97552, -27.13612,  -1.44085,  -0.59203,  13.59852,   3.18404, -11.87247,  -1.04200,  -2.66749,   1.00000
 -22.74375,   4.79071,  -1.23517, -27.53446,  -6.80312,  -0.89411,   9.57242,   6.87521,  11.05208,  -9.62390,   3.65612,   0.00000
  16.35877,  -4.38704,  -8.74754,  20.74580,   0.33497,  -0.96962,  13.96047,   6.66835,   2.65023,  -0.43033,   1.92848,   0.00000
 -20.88389,  -6.67802,   0.69407, -14.20587,  -0.36057,   0.63718,  -9.53862,  -1.05838,   2.20016,   1.22806,  -2.64971,   1.00000
  21.54206,  -1.84556, -12.65331,  23.38762,   2.19994,  -0.50264,   0.35282,  11.99183,  -4.22439,   5.14937,   0.09419,   1.00000
  -3.15085,   8.57363,  -1.65642, -11.72449,   2.56832,   1.67303,  20.48432,  -4.66112,   3.24013,   4.78146,  -1.00445,   0.00000
  10.40816, -11.54903,  -8.32483,  21.95718,   2.15654,   1.79914,  20.99606,   3.62960,  -8.98936,   9.36829,   0.62314,   0.00000
  -5.34821,  -3.08193,   6.56278,  -2.26628,   1.75273,   2.12644,   1.58190, -10.53849,  -1.13483,   2.09590,  -7.26513,   1.00000
 -40.92219, -23.37736, -19.18076, -17.54484,   2.39082,   1.74550,  -6.12358,  -3.97825,  -4.60564,   3.63069, -11.23946,   1.00000
  15.00743, -10.70191,  -6.92510,  25.70934,   1.94632,   1.63839,   5.72088,   3.27795,  -7.15054,   3.67609,   0.97521,   1.00000
  35.74884,  15.92356,   4.03584,  19.82528,   2.68563,  -0.13557,  -6.13098,   9.46409,  10.00137,  -0.13637,   2.75818,   1.00000
 -14.70709,  -7.45919,  -2.32730,  -7.24791,   0.08017,   0.88345,   0.87643,  -1.08426,  -5.22597,  -2.19059,  -2.61483,   0.00000
  29.92459,  -2.07116,   6.41080,  31.99575,  -0.78465,   1.23420, -27.06261, -11.27250,   4.89044,   0.41898,  -4.79851,   0.00000
 -30.23945, -11.59740, -20.41753, -18.64205,  -4.37020,   0.03543,  10.49503,  11.21491,   6.39263,  -3.54743,   0.16683,   0.00000
 -31.34091,   2.52616,  -1.53712, -33.86708,  -3.20276,  -2.95567,  18.44853,   1.24859,   2.95615,  -5.34812,  -4.88951,   0.00000
 -25.70390,  17.94827,  13.41350, -43.65217,  -2.74920,  -1.89154, -16.38949,  -4.85917,   5.05081,  -8.20694,  -0.56485,   0.00000
  39.21627,  32.57834,   7.86350,   6.63794,  -2.77356,  -0.92173,  -1.32984,   5.21062,   5.04399,   2.47633,   7.91335,   1.00000
 -31.23618, -10.51099,  -3.80451, -20.72519,   0.76172,   1.79622,  33.06757,  -1.87839,   0.12439,  -4.38378,  -0.83170,   0.00000
  40.85170,  10.35141,  13.80584,  30.50029,   6.67690,   0.01998, -11.01458,  -0.41174,  -1.55601,   0.93889,  -1.76043,   1.00000
  -8.48241,   8.00536,  -6.51919, -16.48777,   2.00829,  -0.50188,   5.90827,   1.33075,   0.59432,   9.19970,  -0.07703,   1.00000
 -33.04295, -10.90261,   9.65457, -22.14034,  -3.26385,   0.19214,  -5.79693, -14.23759,   3.32333,  -4.38748,  -6.56556,   0.00000
 -44.21341, -23.01924,  -1.30884, -21.19416,  -4.25257,  -4.57313,  -1.22818,  -0.19839,   1.40283, -10.26274,  -9.64992,   0.00000
  -8.20509,  -9.38954,  -1.26894,   1.18446,  -4.24513,  -2.85098,  -3.33223,  -8.88677,  15.34724,  -6.29790,  -3.32560,   0.00000
  23.81096, -10.76573,  -5.39969,  34.57669,  -0.30837,   0.59977,  11.29519,  -1.14625,  -3.69474,   1.93496,   4.49979,   0.00000
  10.57206,  -8.67182,  -0.94588,  19.24388,   2.01274,   0.45247,  20.35853,   1.81122,  -5.00671,   5.89446,  -2.31648,   1.00000
  18.78122,   0.72797,  11.16194,  18.05325,  -3.33595,   0.22924, -11.95739,   0.16306,  -0.31270,  -3.23599,  -2.60500,   0.00000
   3.66048,   8.78323,   5.65086,  -5.12275,  -1.57657,   1.16897,   1.15217,   6.22065,   3.48067,  -6.80005,   6.00248,   0.00000
  38.86680,  19.13409,  14.88895,  19.73271,   0.07765,   0.08057,   8.17404,  -7.74846,   3.02082,  -0.67054,  -2.95419,   0.00000
 -39.79494, -20.04682,  -6.52296, -19.74812,  -0.56921,  -0.22757,  -5.89986,  -2.24019,  -0.25286,  -4.00813,  -3.03460,   0.00000
  20.77017,   7.47746,   1.76781,  13.29271,   1.14340,   2.44963,  -9.19129,  -7.00495,  -0.23693,   1.28920,   0.80220,   0.00000
   3.33260,  -4.04999,  -1.82737,   7.38260,   1.32416,   2.99637, -14.98416,  -2.36068, -12.33519,   6.75605,   1.25381,   1.00000
  19.98502,   8.60502,  -8.96389,  11.38001,   3.64180,   3.15825,  -1.41181,   7.04729,  -2.33140,   7.40083,   6.86880,   1.00000
   4.82141,  -5.74085,  -3.81924,  10.56226,   2.63086,   2.87230, -24.42305,   0.81781,  -8.81306,   4.23092,  -6.42658,   1.00000
  18.38819,  16.38118,  15.55799,   2.00701,   1.85467,   1.67149,   5.41367,  -0.03678,  -2.15684,   0.03679,   4.89554,   1.00000
  -3.79179,  17.20259,   3.36523, -20.99438,   0.48208,   1.22812,  14.22626,   4.17761,   2.94988,   1.18794,   3.40088,   1.00000
 -46.15810, -23.75093, -22.28656, -22.40716,   0.33344,   0.25514, -25.04383,   2.19325,  -3.33404,   3.70804,  -1.91618,   0.00000
 -11.92062,  -5.04140,  -4.72607,  -6.87921,  -0.25572,  -1.12957,  -7.04949,   4.90059,   6.25540,  -3.15379,   0.95818,   0.00000
  -0.74945,  -1.76961,  -5.37332,   1.02016,   2.05168,  -1.76030,   2.22531,  -2.11837,   0.77900,   2.46210,   0.41844,   0.00000
  51.01928,  15.28407,   4.11537,  35.73521,   0.73685,   1.37292,  18.17605,   3.14599,  -4.94537,  11.60911,   3.60387,   1.00000
   9.65155,   1.79761,   7.49889,   7.85394,   2.44348,   0.17322,  -3.68356,   3.74407,  -1.68029,  -0.75320,   0.39294,   1.00000
 -37.66591, -14.33393,  -5.58372, -23.33198,  -1.73587,  -1.57801,   6.94313,  -3.97379,  -1.70008,  -2.53976,  -2.85386,   1.00000
  18.95373, -25.95446,  -9.99779,  44.90819,  -2.80844,  -1.35791,   0.45273,  -8.05723,   1.66960,  -8.59903,  -5.76445,   0.00000
 -19.63366,  -7.29043,  -1.07751, -12.34323,  -1.85408,  -2.91192,  28.17495,   5.07878,  -1.48263,  -2.54707,  -4.19834,   0.00000
 -22.38161,   1.25264,   0.48860, -23.63425,  -3.61817,  -2.27701,   2.41144,  10.39192,   9.07917,  -5.65811,   1.88718,   1.00000
  29.68696,  14.02319,   5.85018,  15.66378,  -1.35522,   0.58712,   0.49853,  -5.93681,   2.97802,   0.22932,  -2.12219,   0.00000
   8.61808,   0.59511,   3.27720,   8.02297,   0.36205,   1.10325, -10.90020,   3.20636,  -5.53261,   5.26250,  -0.69694,   0.00000
 -34.46139, -12.33350,  -6.03489, -22.12789,  -4.07930,  -2.06397,   1.65000,  -0.63076,  -4.45573,  -5.46132,   2.37951,   0.00000
  20.97581,  22.13136,  15.65613,  -1.15555,   0.44963,   0.15199,   4.73998,  -0.86902,   2.31234,  -3.85554,   8.84341,   1.00000
 -48.29859,  -2.64051,   3.60712, -45.65808,   1.42055,  -0.34023,  -5.52575,  -7.11277,   4.05988,  -2.91146,  -3.19577,   1.00000
  62.99496,  16.87084,   7.63993,  46.12412,   0.85947,   1.98857,   2.05986,   2.28499,   0.82717,   2.35562,   1.03934,   0.00000
  33.29867,   3.84620,   4.36597,  29.45247,   5.16940,   4.15338, -29.95823,  -5.34242,  -9.52437,   9.90277,  -1.98037,   0.00000
 -16.50449,   9.50538,   9.70407, -26.00987,  -0.79264,  -1.67710,   4.72943,   7.63144,  -0.52349,   3.25687,  -6.11678,   1.00000
  10.14507,   9.61627,   1.20384,   0.52880,   2.04777,  -0.07994,  -7.30980, -10.75232,   1.13075,  -0.14311,  -2.53344,   1.00000
   0.14439,   7.07693,   4.50397,  -6.93254,   2.18700,   0.40024, -26.62619,   4.67821,   7.11879,  -3.64094,  -4.53788,   0.00000
   7.13628,   5.78193,  14.66216,   1.35435,  -0.10437,  -1.81183,  24.22583,  -0.13057,   2.20675,  -5.78882,  -2.83568,   1.00000
 -10.03420, -16.74060,  -7.73584,   6.70641,   0.93566,   0.78419,   5.20674,   5.35420,  -2.98024,   1.01578,  -4.85931,   0.00000
  14.17952,  -7.20631,  -2.48587,  21.38584,  -2.61245,  -2.26647,   2.94137,  -2.65664,   6.14976,  -4.11797,  -2.67020,   1.00000
  51.43416,  29.25633,   3.41915,  22.17783,  -0.05446,   1.95302,  20.03847,   3.62135,   0.12692,   5.55122,  12.68477,   0.00000
   0.50921,  -5.19828, -13.69463,   5.70748,   0.24151,  -0.69209,  -3.26927,  -2.94986,   0.20106,   6.70668,   0.86240,   1.00000
  -9.48808,   6.45081,  13.78357, -15.93890,  -0.07497,  -2.22173,  21.89191,   3.94873,   0.06812,   0.51473,   9.56486,   1.00000
  -5.85872,  -9.19929,  -7.46548,   3.34056,  -1.71977,  -0.79580,  16.32406,   2.42976,  -1.20223,  -0.49096,   3.17828,   1.00000
